# ['%Data file recorded 2013/5/13  11:56:33']
# ["% recording topics: ['/Velocity', '/robotState', '/robotGyro', '/optitrack/pose']"]
# ['% Columns: ']
# ['% seq0 | time1 | LPos2 | RPos3 | LPWM4 | RPWM5| GyroX6 | GryoY7 | GryoZ8 | GryoZAvg9 | AX10 | AY11 | AZ12 |LEMF13 | REMF14 | optX15 optY16 optAng17 | Vel18 Ang19']
 47.950   0.026   0.001  -1382  1524    -5    -2     0     0  3411    49  1135    -2    -7   0.450   0.000   0.000   0.750   0.000  
 48.052   0.026  -0.001  -1568  1551    -5    -1    -4     0  3384    41  1156     6    -8   0.450   0.000   0.000   0.750   0.000  
 48.153   0.027  -0.001  -1575  1176    -5    -2     0     0  3386    25  1147     6     7   0.450   0.000   0.000   0.750   0.000  
 48.254   0.025  -0.025  -1402  1214    -6    -2     1     0  3372    53  1144    -1     7   0.450   0.000   0.000   0.750   0.000  
 48.356   0.001   0.002  -1494  1173    -6    -2    -1     0  3387    41  1159     4     7   0.450   0.000   0.000   0.750   0.000  
 48.457   0.026   0.002  -1243  1472    -5    -2    -2     0  3404    32  1160    -7    -5   0.450   0.000   0.000   0.750   0.000  
 48.559   0.002   0.002  -1411  1372    -5    -2    -2     0  3418    62  1156     1    -1   0.450   0.000   0.000   0.750   0.000  
 48.761   0.028  -0.000  -1510  1276    -5    -1    -2     0  3379    42  1138     3     3   0.450   0.000   0.000   0.750   0.000  
 48.863   0.026   0.002  -1362  1199    -6    -4     0     0  3396    38  1159    -3     6   0.450   0.000   0.000   0.750   0.000  
 48.965   0.025   0.000  -1567  1425    -5    -4    -2     0  3400    62  1151     6    -3   0.450   0.000   0.000   0.750   0.000  
 49.066   0.026  -0.000  -1498  1501    -5    -2    -3     0  3399    26  1160     3    -6   0.450   0.000   0.000   0.750   0.000  
 49.167   0.026   0.000  -1528  1175    -6    -2    -2     0  3374    40  1155     4     7   0.450   0.000   0.000   0.750   0.000  
 49.270   0.028  -0.025  -1311  1289    -5    -3    -4     0  3409    17  1176    -5     4   0.450   0.000   0.000   0.750   0.000  
 49.372   0.002  -0.025  -1357  1413    -5    -2    -1     0  3389    38  1135    -1    -1   0.450   0.000   0.000   0.750   0.000  
 49.474   0.027   0.000  -1550  1200    -5    -2    -2     0  3349    41  1139     5     6   0.450   0.000   0.000   0.750   0.000  
 49.575   0.028   0.000  -1581  1550    -5    -1    -1     0  3351    19  1166     6    -8   0.450   0.000   0.000   0.750   0.000  
 49.677   0.001  -0.026  -1395  1366    -6    -2    -2     0  3368    50  1159     0     1   0.450   0.000   0.000   0.750   0.000  
 49.778   0.026   0.000  -1418  1524    -6    -4     1     0  3415    42  1144     0    -7   0.450   0.000   0.000   0.750   0.000  
 49.879   0.027  -0.001  -1575  1276    -6    -5    -3     0  3375    30  1151     6     3   0.450   0.000   0.000   0.750   0.000  
 49.980   0.025  -0.002  -1377  1227    -4    -3    -3     0  3392    22  1166    -2     5   0.450   0.000   0.000   0.750   0.000  
 50.082   0.026  -0.002  -1566  1477    -6    -3     0     0  3382    66  1146     6    -5   0.450   0.000   0.000   0.750   0.000  
 50.183   0.025  -0.026  -1420  1214    -5    -1    -2     0  3400    31  1132     0     7   0.450   0.000   0.000   0.750   0.000  
 50.285   0.026  -0.000  -1577  1500    -4    -3    -2     0  3437     8  1156     6    -6   0.450   0.000   0.000   0.750   0.000  
 50.387   0.002   0.000  -1543  1550    -6    -3     0     0  3388    26  1162     6    -8   0.450   0.000   0.000   0.750   0.000  
 50.488   0.028   0.000  -1564  1226    -6    -4    -3     0  3417    76  1164     5     5   0.450   0.000   0.000   0.750   0.000  
 50.589   0.025  -0.001  -1517  1351    -5    -2    -2     0  3386    43  1166     4     0   0.450   0.000   0.000   0.750   0.000  
 50.691   0.028  -0.025  -1575  1362    -5    -2    -2     0  3361    37  1153     6     1   0.450   0.000   0.000   0.750   0.000  
 50.792   0.026  -0.001  -1528  1177    -7    -3    -1     0  3402    56  1160     4     7   0.450   0.000   0.000   0.750   0.000  
 50.893   0.028   0.000  -1460  1252    -4     0    -3     0  3362    41  1163     1     4   0.450   0.000   0.000   0.750   0.000  
 50.995   0.026  -0.001  -1219  1276    -5    -1    -1     0  3398    38  1136    -8     3   0.450   0.000   0.000   0.750   0.000  
 51.095   0.024  -0.000  -1319  1500    -5    -1    -2     0  3383    43  1155    -4    -6   0.450   0.000   0.000   0.750   0.000  
 51.197   0.026   0.000  -1502  1200    -7    -3     0     0  3368    53  1173     3     6   0.450   0.000   0.000   0.750   0.000  
 51.298   0.029  -0.000  -1436  1527    -5    -1    -1     0  3395    42  1137     0    -7   0.450   0.000   0.000   0.750   0.000  
 51.502   0.027  -0.001  -1224  1201    -5    -3     0     0  3402    28  1157    -8     6   0.450   0.000   0.000   0.750   0.000  
 51.603   0.026  -0.025  -1553  1439    -4    -3    -2     0  3389    37  1149     5    -2   0.450   0.000   0.000   0.750   0.000  
 51.705   0.027  -0.002  -1559  1553    -5    -2    -1     0  3380    27  1152     5    -8   0.450   0.000   0.000   0.750   0.000  
 51.806   0.027   0.000  -1570  1425    -6    -3    -1     0  3397    53  1143     6    -3   0.450   0.000   0.000   0.750   0.000  
 51.908   0.002  -0.001  -1536  1526    -6    -3    -3     0  3397    72  1149     6    -7   0.450   0.000   0.000   0.750   0.000  
 52.011   0.027  -0.024  -1330  1311    -5    -1    -1     0  3404    31  1153    -4     3   0.450   0.000   0.000   0.750   0.000  
 52.113   0.026  -0.002  -1466  1502    -5    -3    -1     0  3370    52  1157     2    -6   0.450   0.000   0.000   0.750   0.000  
 52.214   0.026  -0.026  -1270  1589    -7    -4    -1     0  3381    57  1160    -6    -8   0.450   0.000   0.000   0.750   0.000  
 52.314   0.026  -0.000  -1325  1276    -6    -2    -2     0  3373    32  1140    -4     3   0.450   0.000   0.000   0.750   0.000  
 52.416   0.026  -0.000  -1405  1251    -5    -2    -1     0  3395    31  1159    -1     4   0.450   0.000   0.000   0.750   0.000  
 52.517   0.026   0.002  -1286  1223    -6    -4    -3     0  3371    41  1134    -6     5   0.450   0.000   0.000   0.750   0.000  
 52.619   0.026  -0.025  -1243  1438    -6    -3    -2     0  3397    49  1161    -7    -2   0.450   0.000   0.000   0.750   0.000  
 52.720   0.027   0.002  -1275  1397    -5    -3    -2     0  3395    75  1151    -6    -2   0.450   0.000   0.000   0.750   0.000  
 52.822   0.025   0.001  -1251  1524    -7    -3    -1     0  3362    66  1114    -7    -7   0.450   0.000   0.000   0.750   0.000  
 52.923   0.026   0.000  -1234  1550    -3     0    -2     0  3423    21  1157    -8    -8   0.450   0.000   0.000   0.750   0.000  
 53.025   0.030  -0.000  -1574  1275    -6     0     4     0  3399    46  1131     6     3   0.450   0.000   0.000   0.750   0.000  
 53.126   0.025  -0.001  -1572  1351    -7    -5    -2     0  3391    90  1146     6     0   0.450   0.000   0.000   0.750   0.000  
 53.227   0.026  -0.000  -1227  1551    -4    -3    -7     0  3424    10  1174    -8    -8   0.450   0.000   0.000   0.750   0.000  
 53.328   0.026   0.000  -1583  1327    -5     0    -1     0  3406     4  1147     6     1   0.450   0.000   0.000   0.750   0.000  
 53.430   0.027   0.000  -1320  1549    -6     0     1     0  3406    58  1132    -4    -8   0.450   0.000   0.000   0.750   0.000  
 53.533   0.026   0.000  -1549  1449    -7    -5    -4     0  3387   112  1141     5    -4   0.450   0.000   0.000   0.750   0.000  
 53.634   0.026   0.000  -1304  1325    -2     2    -3     0  3407     6  1146    -5     1   0.450   0.000   0.000   0.750   0.000  
 53.735   0.027  -0.002  -1585  1528    -8    -3     1     0  3394    61  1123     6    -7   0.450   0.000   0.000   0.750   0.000  
 53.837  -0.000  -0.001  -1428  1176    -6    -4    -3     0  3372    85  1155     2     7   0.450   0.000   0.000   0.750   0.000  
 53.938   0.028   0.001  -1351  1423    -3    -3    -3     0  3420    -1  1161    -3    -3   0.450   0.000   0.000   0.750   0.000  
 54.042   0.025  -0.003  -1226  1230    -5    -2     1     0  3400    33  1155    -8     5   0.450   0.000   0.000   0.750   0.000  
 54.143   0.025  -0.025  -1332  1440    -6    -3    -3     0  3359    64  1158    -4    -2   0.450   0.000   0.000   0.750   0.000  
 54.244   0.028   0.000  -1546  1500    -4    -2    -4     0  3389    20  1165     5    -6   0.450   0.000   0.000   0.750   0.000  
 54.345   0.026  -0.023  -1273  1484    -5    -2    -1     0  3437    16  1152    -6    -4   0.450   0.000   0.000   0.750   0.000  
 54.446   0.027  -0.000  -1530  1476    -5    -2     0     0  3408    58  1162     4    -5   0.450   0.000   0.000   0.750   0.000  
 54.548   0.026   0.000  -1408  1226    -6    -3    -2     0  3384    55  1134    -1     5   0.450   0.000   0.000   0.750   0.000  
 54.649   0.026  -0.001  -1218  1201    -5    -2    -2     0  3412    21  1144    -8     6   0.450   0.000   0.000   0.750   0.000  
 54.751   0.027  -0.001  -1275  1301    -4    -4    -2     0  3416    41  1177    -6     2   0.450   0.000   0.000   0.750   0.000  
 54.853   0.026  -0.002  -1354  1353    -6    -3    -1     0  3398    51  1144    -3     0   0.450   0.000   0.000   0.750   0.000  
 54.955   0.028   0.001  -1561  1424    -4    -2    -3     0  3381    47  1154     5    -3   0.450   0.000   0.000   0.750   0.000  
 55.056   0.026   0.001  -1343  1248    -6    -1    -1     0  3404    54  1152    -3     4   0.450   0.000   0.000   0.750   0.000  
 55.157   0.026  -0.002  -1574  1552    -4    -3    -1     0  3408    58  1139     6    -8   0.450   0.000   0.000   0.750   0.000  
 55.259   0.026  -0.001  -1353  1227    -4    -4    -1     0  3403    30  1149    -3     5   0.450   0.000   0.000   0.750   0.000  
 55.360   0.027  -0.002  -1309  1328    -5    -1    -2     0  3386    45  1155    -5     1   0.450   0.000   0.000   0.750   0.000  
 55.462   0.000  -0.001  -1428  1426    -5    -3    -2     0  3400    35  1159     2    -3   0.450   0.000   0.000   0.750   0.000  
 55.563   0.001   0.001  -1360  1198    -5    -2    -1     0  3403    39  1142    -1     6   0.450   0.000   0.000   0.750   0.000  
 55.665   0.026   0.001  -1578  1524    -6    -5    -1     0  3403    36  1169     6    -7   0.450   0.000   0.000   0.750   0.000  
 55.767   0.028   0.000  -1260  1251    -4    -2    -1     0  3373    18  1147    -7     4   0.450   0.000   0.000   0.750   0.000  
 55.868   0.026  -0.001  -1268  1476    -6     2    -1     0  3347    32  1110    -6    -5   0.450   0.000   0.000   0.750   0.000  
 55.970   0.027  -0.025  -1350  1588    -4     2     0     0  3370    29  1149    -3    -8   0.450   0.000   0.000   0.750   0.000  
 56.071   0.026  -0.003  -1202  1480    -6    -5    -1     0  3398    46  1141    -9    -5   0.450   0.000   0.000   0.750   0.000  
 56.173   0.026  -0.001  -1533  1428    -4    -1    -2     0  3394     5  1154     4    -3   0.450   0.000   0.000   0.750   0.000  
 56.275   0.028   0.001  -1571  1448    -5    -1     0     0  3420    14  1139     6    -4   0.450   0.000   0.000   0.750   0.000  
 56.377   0.026   0.000  -1573  1399    -6    -5    -2     0  3374    84  1133     6    -2   0.450   0.000   0.000   0.750   0.000  
 56.477   0.028   0.001  -1355  1174    -4    -2    -2     0  3410    68  1153    -3     7   0.450   0.000   0.000   0.750   0.000  
 56.579   0.026   0.002  -1332  1548    -5    -3    -2     0  3385    -9  1139    -4    -8   0.450   0.000   0.000   0.750   0.000  
 56.681   0.001   0.002  -1455  1172    -6    -3    -1     0  3365    42  1152     3     7   0.450   0.000   0.000   0.750   0.000  
 56.783   0.026  -0.000  -1499  1225    -6    -3    -4     0  3404    61  1141     3     5   0.450   0.000   0.000   0.750   0.000  
 56.884   0.028   0.000  -1481  1175    -4     0     0     0  3407    13  1135     2     7   0.450   0.000   0.000   0.750   0.000  
 56.986   0.028   0.000  -1236  1252    -5   -10    -4     0  3418    34  1145    -8     4   0.450   0.000   0.000   0.750   0.000  
 57.087   0.026   0.000  -1568  1549    -3    -1    -2     0  3426    37  1158     6    -8   0.450   0.000   0.000   0.750   0.000  
 57.189   0.026  -0.000  -1347  1350    -5    -2    -2     0  3369    49  1142    -3     0   0.450   0.000   0.000   0.750   0.000  
 57.290   0.026   0.000  -1203  1201    -6    -2    -1     0  3373    59  1122    -9     6   0.450   0.000   0.000   0.750   0.000  
 57.494   0.028   0.001  -1274  1173    -7    -2     0     0  3420    46  1183    -6     7   0.450   0.000   0.000   0.750   0.000  
 57.596   0.025  -0.001  -1449  1177    -6    -3    -1     0  3347    50  1166     1     7   0.450   0.000   0.000   0.750   0.000  
 57.697   0.027   0.000  -1507  1275    -6     2     0     0  3407    26  1145     3     3   0.450   0.000   0.000   0.750   0.000  
 57.799   0.025  -0.000  -1308  1551    -5    -4    -4     0  3382    38  1149    -5    -8   0.450   0.000   0.000   0.750   0.000  
 57.900   0.025  -0.000  -1417  1525    -6    -3    -3     0  3361    47  1137     0    -7   0.450   0.000   0.000   0.750   0.000  
 58.001   0.025   0.000  -1347  1175    -6    -1     2     0  3408    52  1155    -3     7   0.450   0.000   0.000   0.750   0.000  
 58.102   0.027  -0.002  -1355  1503    -8    -3    -2     0  3412    33  1146    -3    -6   0.450   0.000   0.000   0.750   0.000  
 58.205   0.025  -0.000  -1207  1401    -8    -8    -5     0  3399    25  1126    -9    -2   0.450   0.000   0.000   0.750   0.000  
 58.306   0.027  -0.000  -1370  1550    -5     0    -5     0  3380   -17  1166    -2    -8   0.450   0.000   0.000   0.750   0.000  
 58.408   0.025   0.002  -1471  1321     0     0    -3     0  3450   -62  1179     2     1   0.450   0.000   0.000   0.750   0.000  
 58.509   0.028   0.001  -1230  1524    -9    -5     1     0  3380   125  1123    -8    -7   0.450   0.000   0.000   0.750   0.000  
 58.612   0.026   0.000  -1316  1424    -6    -5    -6     0  3399    50  1153    -4    -3   0.450   0.000   0.000   0.750   0.000  
 58.712   0.027  -0.000  -1372  1325    -5    -4    -7     0  3403   -52  1184    -2     1   0.450   0.000   0.000   0.750   0.000  
 58.814   0.026   0.000  -1551  1350    -9    -1     8     0  3401    55  1124     5     0   0.450   0.000   0.000   0.750   0.000  
 58.915   0.028  -0.025  -1433  1588    -7    -5    -2     0  3339   110  1161     0    -8   0.450   0.000   0.000   0.750   0.000  
 59.017   0.028   0.000  -1463  1377    -4    -4    -8     0  3388    21  1152     1    -1   0.450   0.000   0.000   0.750   0.000  
 59.119   0.028   0.000  -1221  1349    -3     1    -3     0  3453   -16  1182    -8     0   0.450   0.000   0.000   0.750   0.000  
 59.221   0.025   0.001  -1347  1323    -8    -6     1     0  3394    56  1122    -3     1   0.450   0.000   0.000   0.750   0.000  
 59.322   0.026  -0.000  -1577  1451    -6    -3    -4     0  3363    77  1165     6    -4   0.450   0.000   0.000   0.750   0.000  
 59.424   0.026   0.001  -1484  1399    -5    -1    -3     0  3404   -11  1160     2    -2   0.450   0.000   0.000   0.750   0.000  
 59.525   0.025  -0.026  -1242  1589    -6    -2     0     0  3415    55  1143    -7    -8   0.450   0.000   0.000   0.750   0.000  
 59.627   0.026  -0.002  -1573  1478    -6    -4    -3     0  3372    42  1160     6    -5   0.450   0.000   0.000   0.750   0.000  
 59.729   0.025  -0.002  -1576  1252    -6    -2    -2     0  3384    31  1149     6     4   0.450   0.000   0.000   0.750   0.000  
 59.831   0.027   0.000  -1293  1350    -5    -2    -3     0  3399    21  1154    -5     0   0.450   0.000   0.000   0.750   0.000  
 60.035   0.027  -0.000  -1427  1351    -4    -3    -1     0  3423    43  1139     0     0   0.450   0.000   0.000   0.750   0.000  
 60.136   0.028   0.001  -1558  1174    -4    -6    -6     0  3404    24  1163     5     7   0.500   0.000   0.000   0.750   0.000  
 60.237   0.028  -0.025  -1538  1314    -3    -3    -3     0  3464    22  1187     4     3   0.500   0.000   0.000   0.750   0.000  
 60.338   0.026   0.001  -1418  1523    -9    -5     1     0  3364   122  1133     0    -7   0.500   0.000   0.000   0.750   0.000  
 60.439   0.028  -0.001  -1575  1201    -7    -5    -3     0  3387    59  1169     6     6   0.500   0.000   0.000   0.750   0.000  
 60.541   0.026   0.000  -1227  1325    -3     1    -3     0  3423   -33  1156    -8     1   0.500   0.000   0.000   0.750   0.000  
 60.642   0.025  -0.000  -1490  1175    -8    -3     0     0  3380    82  1157     3     7   0.500   0.000   0.000   0.750   0.000  
 60.745   0.026   0.001  -1372  1223    -4    -2    -4     0  3365    39  1148    -2     5   0.500   0.000   0.000   0.750   0.000  
 60.846   0.030   0.000  -1582  1450    -5    -1    -2     0  3416    15  1159     6    -4   0.500   0.000   0.000   0.750   0.000  
 60.948   0.027  -0.000  -1207  1176    -5    -1     0     0  3395    44  1118    -9     7   0.500   0.000   0.000   0.750   0.000  
 61.050   0.028  -0.001  -1238  1402    -5    -3    -3     0  3407    58  1175    -8    -2   0.500   0.000   0.000   0.750   0.000  
 61.151   0.003   0.002  -1433  1297    -5    -4    -1     0  3395    33  1143     2     2   0.500   0.000   0.000   0.750   0.000  
 61.252   0.026  -0.001  -1199  1527    -6    -4    -4     0  3388    35  1148    -9    -7   0.500   0.000   0.000   0.750   0.000  
 61.354   0.002   0.000  -1316  1551    -6     0     0     0  3419     5  1154    -3    -8   0.500   0.000   0.000   0.750   0.000  
 61.457   0.027   0.000  -1210  1402    -6    -5    -3     0  3397    37  1160    -9    -2   0.500   0.000   0.000   0.750   0.000  
 61.559   0.028   0.002  -1546  1197    -4     1    -3     0  3430     7  1164     5     6   0.500   0.000   0.000   0.750   0.000  
 61.661   0.026  -0.001  -1349  1526    -5    -3     2     0  3382    32  1145    -3    -7   0.500   0.000   0.000   0.750   0.000  
 61.763   0.026  -0.001  -1578  1527    -5    -8    -5     0  3378    35  1159     6    -7   0.500   0.000   0.000   0.750   0.000  
 61.864   0.026   0.000  -1458  1551    -3    -2    -3     0  3412     8  1175     1    -8   0.500   0.000   0.000   0.750   0.000  
 61.966   0.026  -0.001  -1568  1301    -7    -3    -1     0  3380    32  1144     6     2   0.500   0.000   0.000   0.750   0.000  
 62.067   0.025   0.000  -1396  1499    -6    -3    -4     0  3383    19  1174    -1    -6   0.500   0.000   0.000   0.750   0.000  
 62.168   0.028   0.000  -1255  1276    -6    -3     0     0  3388    47  1127    -7     3   0.500   0.000   0.000   0.750   0.000  
 62.269   0.027  -0.001  -1509  1552    -7   -11    -8     0  3407    78  1191     3    -8   0.500   0.000   0.000   0.750   0.000  
 62.371   0.028   0.001  -1221  1273    -3     1    -1     0  3408     2  1147    -8     3   0.500   0.000   0.000   0.750   0.000  
 62.471   0.026  -0.000  -1549  1375    -4    -7    -1     0  3403    -8  1161     5    -1   0.500   0.000   0.000   0.750   0.000  
 62.573   0.028   0.001  -1431  1523    -3     0     1     0  3409    46  1109     0    -7   0.500   0.000   0.000   0.750   0.000  
 62.675   0.003  -0.001  -1223  1352    -5   -10   -12     0  3375    23  1171    -7     0   0.500   0.000   0.000   0.750   0.000  
 62.776   0.028   0.002  -1346  1322    -3     2    -2     0  3431    57  1162    -3     1   0.500   0.000   0.000   0.750   0.000  
 62.878   0.000  -0.000  -1457  1500   -11   -11     1     0  3392    99  1145     3    -6   0.500   0.000   0.000   0.750   0.000  
 62.979   0.026  -0.000  -1227  1176    -3     1     3     0  3380    14  1135    -8     7   0.500   0.000   0.000   0.750   0.000  
 63.081   0.027   0.000  -1268  1224    -6    -6    -1     0  3384    -2  1154    -6     5   0.500   0.000   0.000   0.750   0.000  
 63.182   0.026   0.000  -1546  1550    -4    -3    -5     0  3370    50  1175     5    -8   0.500   0.000   0.000   0.750   0.000  
 63.284   0.027  -0.000  -1477  1275    -5    -5    -4     0  3415    44  1148     2     3   0.500   0.000   0.000   0.750   0.000  
 63.386   0.028   0.001  -1558  1549    -6    -2    -2     0  3369    69  1160     5    -8   0.500   0.000   0.000   0.750   0.000  
 63.488   0.026  -0.002  -1517  1427    -5    -2    -3     0  3378    40  1157     4    -3   0.500   0.000   0.000   0.750   0.000  
 63.590   0.026  -0.001  -1420  1351    -5    -3    -2     0  3387    46  1149     0     0   0.400   0.000   0.000   1.500   0.000  
 63.691   0.026  -0.001  -1225  1502    -6     5     1     0  3388    45  1122    -8    -6   0.400   0.000   0.000   1.500   0.000  
 63.792   0.001   0.002  -1516  1173    -5    -1    -1     0  3406    37  1144     5     7   0.400   0.000   0.000   1.500   0.000  
 63.893   0.028  -0.002  -1363  1178    -6    -3    -3     0  3398    57  1150    -3     7   0.400   0.000   0.000   1.500   0.000  
